66	11401.057411	25135.862955	25135.862955	0.398706	261.641256	183114.782274	17770.144433
67	11401.773485	25135.860241	25135.860241	0.398711	324.852596	282946.744955	17770.223952
68	11402.475195	25135.857397	25135.857397	0.398716	497.059967	367326.786699	17770.297124
69	11403.158935	25135.854444	25135.854444	0.398721	720.052215	503899.292516	17770.368230
70	11403.822118	25135.851404	25135.851404	0.398726	1088.132013	667369.285739	17770.433809
71	11404.463392	25135.848292	25135.848292	0.398730	38690.194564	853558.229992	17770.497554
72	11405.082621	25135.845121	25135.845121	0.398735	44283.560275	1062192.526286	17770.556422
73	11405.680666	25135.841897	25135.841897	0.398740	26833.416739	1277237.120254	17770.613678
74	11406.258950	25135.838623	25135.838623	0.398745	26924.758386	1507641.108194	17770.666586
75	11406.818942	25135.835298	25135.835298	0.398750	27371.031593	1747140.638431	17770.718092
76	11407.361743	25135.831912	25135.831912	0.398754	28418.067631	1993155.113194	17770.765687
77	11407.887889	25135.828455	25135.828455	0.398759	29726.491497	2242882.253026	17770.812078
78	11408.397352	25135.824914	25135.824914	0.398764	30151.251144	2487628.507999	17770.854923
79	11408.889645	25135.821271	25135.821271	0.398769	30971.252013	973345.001479	17770.896745
80	11409.363930	25135.817513	25135.817513	0.398773	32204.071261	241877.065477	17770.935336
81	11409.819119	25135.813623	25135.813623	0.398778	34015.368981	230751.159465	17770.973068
82	11410.253960	25135.809588	25135.809588	0.398783	36222.187148	291032.157424	17771.007842
83	11410.667157	25135.805400	25135.805400	0.398787	38564.802992	470505.313762	17771.041905
84	11411.057572	25135.801049	25135.801049	0.398792	40809.515725	597840.811810	17771.073251
85	11411.424519	25135.796534	25135.796534	0.398797	42955.276360	625616.898629	17771.104017
86	11411.768110	25135.791855	25135.791855	0.398802	44927.049202	559084.464954	17771.132280
87	11412.089491	25135.787017	25135.787017	0.398806	46767.985539	514997.927944	17771.160080
88	11412.390811	25135.782032	25135.782032	0.398811	48514.813433	478350.920525	17771.185569
89	11412.674885	25135.776915	25135.776915	0.398816	50185.052050	436973.702668	17771.210698
90	11412.944699	25135.771687	25135.771687	0.398820	51791.175739	401509.256997	17771.233690
91	11413.202976	25135.766376	25135.766376	0.398825	53350.878985	329434.759297	17771.256410
92	11413.451945	25135.761012	25135.761012	0.398830	54888.559692	288508.643746	17771.277154
93	11413.693307	25135.755628	25135.755628	0.398834	56429.780183	233437.775703	17771.297702
94	11413.928302	25135.750256	25135.750256	0.398839	57994.612350	210602.328911	17771.316419
95	11414.157834	25135.744928	25135.744928	0.398844	59593.583357	177036.320928	17771.335007
96	11414.382588	25135.739672	25135.739672	0.398848	61226.874358	165023.012524	17771.351897
97	11414.603119	25135.734518	25135.734518	0.398853	62886.183261	146211.675643	17771.368715
98	11414.819916	25135.729494	25135.729494	0.398858	64558.376515	141558.254653	17771.383959
99	11415.033431	25135.724632	25135.724632	0.398862	66229.719871	130820.341371	17771.399177
100	11415.244098	25135.719964	25135.719964	0.398867	67889.536211	128851.901387	17771.412937
101	712117172.589393	25135.719964	25135.719964	24882.507378	4235152937.452361	8038168164.216157	1108634053.233523

