1	1720.785640	46203094.444444	46203094.444444	1720.785640	1720.785640	1720.785640	1720.785640
2	1751.316836	439037.184530	439037.184530	12.547764	12.546748	12.530958	1848.268307
3	1810.637304	340182.160852	340182.160852	119.757312	13.160995	278.172068	2093.090379
4	1886.215715	336564.162419	336564.162419	12.487504	12.940118	13.510938	2377.999552
5	1962.105303	336108.737441	336108.737441	12.262265	13.374318	12.211168	2773.515804
6	2031.758337	335980.389723	335980.389723	12.271849	12.148600	12.253728	3178.776900
7	2098.205680	335916.265981	335916.265981	12.205566	12.441908	11.896823	3669.397263
8	2164.805091	335881.909466	335881.909466	12.194184	12.127334	12.099530	4159.525936
9	2231.437238	335870.094607	335870.094607	12.180323	12.282671	13.355887	4705.748970
10	2296.075619	335873.186574	335873.186574	12.164518	12.136939	16.990279	5244.389286
11	2356.487825	335883.498942	335883.498942	12.143179	12.238325	15.633806	5812.643430
12	2410.917816	335895.739226	335895.739226	12.117079	12.049773	15.148151	6366.516049
13	2458.273423	335907.128011	335907.128011	12.082947	12.137654	16.762120	6929.014109
14	2498.046831	335916.636813	335916.636813	12.042515	11.805920	21.520991	7471.242390
15	2530.011706	335924.125172	335924.125172	11.994841	11.907122	51.353183	8007.102079
16	2553.810624	335929.704631	335929.704631	11.942942	11.739807	20.756758	8518.473390
17	2568.481662	335933.543968	335933.543968	11.888754	11.814196	22.969645	9013.832924
18	2572.106656	335935.753577	335935.753577	11.837437	11.739739	13.871455	9482.393415
19	2562.230095	335936.275878	335936.275878	11.794202	11.778483	13.353024	9929.551363
20	2537.761786	335934.928665	335934.928665	11.763475	11.743413	13.819001	10349.325532
21	2501.443880	335931.600244	335931.600244	11.746748	11.747061	14.637844	10745.411102
22	2459.736145	335926.522846	335926.522846	11.741225	11.740274	16.066301	11114.869960
23	2419.794496	335920.445890	335920.445890	11.740352	11.719529	17.088464	11460.458387
24	2386.992736	335914.484677	335914.484677	11.737433	11.717801	17.751778	11781.095063
25	2363.968194	335909.634632	335909.634632	11.729431	11.723145	18.446632	12078.996600
26	2350.682100	335906.337485	335906.337485	11.719320	11.721196	18.905383	12354.163130
27	2345.387337	335904.462638	335904.462638	11.707587	11.717969	19.970489	12608.470367
28	2345.870732	335903.587772	335903.587772	11.696095	11.716167	21.953423	12842.506367
29	2350.175566	335903.259633	335903.259633	11.687102	11.715341	24.059353	13057.900998
30	2356.842095	335903.103349	335903.103349	11.680567	11.717499	33.041569	13255.524518
31	2364.927419	335902.830999	335902.830999	11.675441	11.722654	49.194843	13436.806216
32	2373.804642	335902.220444	335902.220444	11.670734	11.739478	41.134308	13602.715161
33	2382.941683	335901.093155	335901.093155	11.665775	11.766512	44.751137	13754.503736
34	2391.876791	335899.320018	335899.320018	11.660256	11.848524	34.869230	13893.134526
35	2400.283918	335896.910421	335896.910421	11.654270	11.800423	44.479994	14019.698731
36	2407.982858	335894.172643	335894.172643	11.648213	17.514262	36.627897	14135.096029
37	2414.913650	335891.704021	335891.704021	11.642539	12.169596	35.321112	14240.270095
38	2421.113048	335890.005256	335890.005256	11.637618	149.391767	35.248002	14336.031171
39	2426.683753	335889.155137	335889.155137	11.633621	12.204573	38.230671	14423.189059
40	2431.750615	335888.933134	335888.933134	11.630534	12.307498	38.604866	14502.455797
41	2436.423684	335889.068600	335889.068600	11.628202	12.058880	42.540148	14574.521277
42	2440.783835	335889.357433	335889.357433	11.626264	11.948196	45.227140	14640.000664
43	2444.884727	335889.684237	335889.684237	11.624490	11.928326	50.125543	14699.477909
44	2448.765225	335890.000430	335890.000430	11.622774	12.204073	56.686314	14753.477992
45	2452.464699	335890.273692	335890.273692	11.621157	13.059009	64.656544	14802.492433
46	2456.024737	335890.457397	335890.457397	11.619788	17.549319	74.918595	14846.965190
47	2459.479978	335890.504680	335890.504680	11.618603	12.138917	87.963232	14887.308013
48	2462.852618	335890.395314	335890.395314	11.617629	12.178567	104.867186	14923.893772
49	2466.152512	335890.162879	335890.162879	11.616841	12.114623	127.117963	14957.066013
50	2469.377925	335889.898333	335889.898333	11.616177	11.937280	161.840052	14987.136252
51	2472.517665	335889.683526	335889.683526	11.615556	12.064821	198.097534	15014.390170
52	2475.556462	335889.510820	335889.510820	11.614916	12.136769	226.872272	15039.086960
53	2478.479644	335889.298045	335889.298045	11.614219	12.546706	239.366081	15061.463524
54	2481.274212	335888.955769	335888.955769	11.613465	13.086351	255.746204	15081.734828
55	2483.932246	335888.433923	335888.433923	11.612675	52.858224	292.086291	15100.096873
56	2486.454884	335887.731662	335887.731662	11.611882	18.555580	348.739457	15116.727490
57	2488.848186	335886.884308	335886.884308	11.611111	839.612980	449.652929	15131.788531
58	2491.117250	335885.957331	335885.957331	11.610376	986.688718	477.002682	15145.426812
59	2493.265441	335885.042232	335885.042232	11.609673	3846.703437	804.383933	15157.775777
60	2495.295548	335884.247856	335884.247856	11.608988	1529326.860822	199.156536	15168.956439
61	2497.212279	335883.664045	335883.664045	11.608305	12.615184	305.788084	15179.078677
62	2499.023403	335883.311118	335883.311118	11.607614	630.955785	424.470099	15188.242107
63	2500.742005	335883.147523	335883.147523	11.606910	40.693780	611.807467	15196.537111
64	2502.390766	335883.113924	335883.113924	11.606202	77.295072	819.513564	15204.045602
65	2503.997307	335883.160179	335883.160179	11.605498	428.147696	1243.280390	15210.841860
66	2505.582289	335883.251267	335883.251267	11.604813	514.059307	1470.602726	15216.993187
67	2507.153976	335883.364015	335883.364015	11.604156	48.940046	5560.395920	15222.560584
68	2508.711477	335883.482193	335883.482193	11.603532	39.676070	7658.507246	15227.599310
